,Price to nearest 200,Neighbourhood,Latitude,Longitude
249,1000.0,Frederiksberg,55.67769673544885,12.547938043422857
250,200.0,,55.681769926811896,12.508613870127855
251,400.0,Frederiksberg,55.68725850072858,12.539270565987135
253,800.0,Frederiksberg,55.67853353807436,12.548617274259335
254,600.0,Frederiksberg,55.68470426762345,12.536304418185324
256,600.0,Frederiksberg,55.676874527143625,12.52874847399682
258,800.0,Frederiksberg,55.673105750419104,12.543542210300936
259,600.0,Frederiksberg,55.67849736496005,12.521835502210946
260,400.0,Frederiksberg,55.68754446029893,12.530770897301133
262,600.0,Frederiksberg,55.68910602816489,12.533541209586318
263,400.0,Frederiksberg,55.67420378384376,12.5025358715162
264,800.0,Frederiksberg,55.66925178927892,12.5162592801184
266,600.0,Frederiksberg,55.68069086200264,12.510007041233385
267,1000.0,Frederiksberg,55.670061920700114,12.534416865762196
270,800.0,Frederiksberg,55.6812909583338,12.523937883414286
271,800.0,Frederiksberg,55.69439651981611,12.534724175657693
273,800.0,Frederiksberg,55.68210698853749,12.537460550115775
274,800.0,Frederiksberg,55.68278877829055,12.507505558000624
276,600.0,Frederiksberg,55.67987671345746,12.547887045638573
277,800.0,,55.68080107007062,12.53775331304373
278,800.0,,55.68133970938307,12.53438122381701
279,600.0,,55.68350434910109,12.540800986773064
280,800.0,Frederiksberg,55.677617974309605,12.509852558152858
281,400.0,,55.67628543689239,12.551422064993995
285,600.0,,55.67243659341528,12.51741389396958
286,400.0,,55.68262667741456,12.550878974661796
287,600.0,,55.68178653878058,12.531192142377314
289,400.0,Frederiksberg,55.67818534250514,12.536615329469075
290,600.0,,55.67288977288217,12.544893782653372
291,800.0,Frederiksberg,55.675500174831726,12.537077959687982
292,600.0,Frederiksberg,55.68355169568746,12.535503277813506
294,1000.0,Frederiksberg,55.67227421363415,12.541292320125976
295,600.0,Frederiksberg,55.686817969234816,12.529443417186075
296,1000.0,,55.69649405806279,12.534339283589013
297,800.0,,55.67780136625942,12.538176467329665
298,800.0,Frederiksberg,55.67670815674518,12.530924944273243
302,1000.0,,55.70509940866352,12.580531869911265
304,600.0,Østerbro,55.72773972395042,12.565522386791633
305,400.0,,55.70149651870732,12.586810672063715
306,400.0,,55.709606426833716,12.573533087174575
308,600.0,Østerbro,55.71309554000721,12.576782533626197
309,400.0,Østerbro,55.697205114535464,12.57353314488658
312,800.0,Østerbro,55.69990759133593,12.583168459134136
314,800.0,Østerbro,55.707229594375896,12.586174517488525
316,600.0,Østerbro,55.71255202679108,12.565589064506614
317,400.0,,55.714625690425216,12.57467514071265
321,800.0,,55.67310799326148,12.5926119015149
323,800.0,Indre By,55.68491906556159,12.565456822334
326,600.0,Indre By,55.68292607302652,12.565101044418242
327,600.0,Indre By,55.681501167690534,12.561985921193932
331,800.0,Indre By,55.67517163219273,12.584967287821827
332,1000.0,Indre By,55.67746128363949,12.570948072899432
335,400.0,Indre By,55.672152843828236,12.575543578774676
336,1000.0,,55.67668462224682,12.598857115887434
337,1000.0,,55.68840885159319,12.572430138148716
338,1000.0,Frederiksberg,55.67966629827129,12.525865594676127
339,400.0,Frederiksberg,55.66835262398306,12.522522475683294
340,600.0,Frederiksberg,55.688550640872535,12.533701887087854
342,1000.0,Frederiksberg,55.68081386480448,12.554458593852734
345,600.0,Frederiksberg,55.68497076906186,12.547870088056063
346,200.0,Frederiksberg,55.68396572265812,12.55302948723742
348,1000.0,Østerbro,55.708099750519196,12.567837928758573
349,800.0,Østerbro,55.698199093727034,12.581105404876473
350,400.0,Østerbro,55.706690973818425,12.585529265640965
351,400.0,Østerbro,55.71155241580948,12.573191539064169
352,200.0,,55.699034461548884,12.580034283822165
356,800.0,,55.67877279990746,12.568131633638156
357,1000.0,,55.68309172458456,12.581726561646226
358,200.0,Indre By,55.68283085008346,12.570922205044525
360,800.0,Christianshavn,55.67585751259934,12.59754102132713
361,800.0,Indre By,55.68024237120278,12.561946029267745
364,800.0,Indre By,55.68983320381064,12.575050500825839
365,600.0,Nyboder,55.690322100638895,12.589336728648007
366,400.0,,55.686445950482906,12.614161938025921
368,600.0,Indre By,55.68990773204096,12.57045373221102
372,800.0,,55.68319811260921,12.572845623106005
374,200.0,Nørrebro,55.69880974516641,12.548971712754454
375,1000.0,Nørrebro,55.68478466207004,12.55922335617017
376,600.0,Nørrebro,55.69607484960087,12.545332795695016
377,600.0,Nørrebro,55.698195194118654,12.549893352529704
378,400.0,Nørrebro,55.700219635140655,12.540840280897655
379,400.0,,55.68609196175173,12.553896090542414
380,600.0,Nørrebro,55.69400093300946,12.541732229597475
381,800.0,Nørrebro,55.69389622213071,12.54218033487373
382,800.0,Nørrebro,55.699653253691714,12.546562937324175
383,600.0,Nørrebro,55.6962383780965,12.551145780982287
384,400.0,Nørrebro,55.68798286290124,12.545712938975296
386,800.0,,55.697166643304044,12.55121856578638
387,600.0,Nørrebro,55.694336628384754,12.549959685740035
388,800.0,,55.695264782250526,12.545778060338886
390,600.0,Nørrebro,55.70043536722572,12.55391798014515
392,600.0,Valby,55.67035628705143,12.483341826490225
393,400.0,Valby,55.6623009080441,12.510429363703894
394,600.0,Valby,55.668725050029394,12.506056811887364
395,200.0,,55.659976762122916,12.504855757346075
396,600.0,Valby,55.664739961626786,12.51770134287145
397,400.0,Valby,55.66883630251499,12.487754189747017
402,1000.0,Vesterbro,55.66494379159421,12.5545954804286
403,600.0,Vesterbro,55.67179309641119,12.555106848714
404,200.0,,55.67108973934924,12.549060797742307
405,400.0,Vesterbro,55.664627732387075,12.553767548644881
406,1000.0,Vesterbro,55.66726683975065,12.555775725867575
407,800.0,Vesterbro,55.668006246665094,12.556100388321367
408,600.0,Vesterbro,55.66710831733975,12.55423020976307
409,800.0,,55.64714205396026,12.54754040185375
412,800.0,Amager Vest,55.642690380956715,12.590516297881818
413,200.0,,55.63671134032146,12.591487211212447
414,200.0,,55.654485169354686,12.593697671353214
415,200.0,Amager Vest,55.647393707617205,12.613654453143365
416,400.0,Islands Brygge,55.66025513943535,12.572661806084087
417,800.0,Islands Brygge,55.66984099804308,12.579669292086422
418,400.0,Amager Vest,55.66358936855029,12.59704287499835
419,600.0,,55.664053758693974,12.580222769597947
420,400.0,Amager Vest,55.660704223992006,12.5883483255421
421,400.0,Amager Vest,55.65859086248247,12.605473396112574
422,400.0,Amager Vest,55.654493768183976,12.593656697453547
423,1000.0,Amager Vest,55.63410775322149,12.582897998354767
425,600.0,,55.66589002319407,12.598354721850193
426,200.0,Amager Vest,55.63825906646342,12.601449245937777
428,400.0,Østerbro,55.70811693798956,12.580633754832249
429,200.0,Østerbro,55.69530554492754,12.57278535529183
431,400.0,,55.7053641502891,12.559593647236097
432,400.0,Østerbro,55.70225865412484,12.579874781275787
433,400.0,Østerbro,55.7131868759625,12.560534675029874
437,800.0,Østerbro,55.710657178671376,12.577535742910928
439,200.0,Østerbro,55.71023313215482,12.567091840416088
441,400.0,,55.70657384739149,12.5598293847244
442,600.0,,55.70838302672022,12.58429060617188
443,600.0,,55.71114021706293,12.571432348786715
446,600.0,Indre By,55.68221820472265,12.57857854465633
447,800.0,Indre By,55.68080622584657,12.573316633134821
449,800.0,Indre By,55.67674925672613,12.589291935458188
450,600.0,,55.67066708167646,12.590075044788284
451,400.0,Christianshavn,55.67127700760837,12.59427934560325
457,600.0,Nørrebro,55.688768050830966,12.555960644687335
459,200.0,,55.70135864593484,12.539687445207706
460,600.0,,55.70165102899986,12.542213026617985
463,1000.0,,55.70040281017421,12.546140728169913
464,800.0,Nørrebro,55.701933220484534,12.555149290264607
465,400.0,Nørrebro,55.69543990032569,12.55466337732742
466,600.0,Nørrebro,55.69746022538624,12.546527457776682
467,200.0,Nørrebro,55.69661820813217,12.543830945419511
468,1000.0,Nørrebro,55.69135068489747,12.560915295559113
470,400.0,Nørrebro,55.69268926305434,12.54308577959784
472,200.0,Nørrebro,55.70123607167388,12.550739399633304
474,600.0,Nørrebro,55.692924611237174,12.551389035261383
476,400.0,Nørrebro,55.69376026833129,12.552079487332792
477,600.0,Nørrebro,55.69860015066106,12.555792069504134
478,800.0,,55.68647029036186,12.558607801071904
479,600.0,Nørrebro,55.689749510519334,12.557466373063516
480,600.0,Nørrebro,55.686484384024446,12.556121449014869
481,800.0,,55.70253046807382,12.533915838099412
482,200.0,København NV,55.69971121069025,12.522176753920943
483,600.0,København NV,55.70455350652735,12.52819649245574
484,200.0,København NV,55.70783552555906,12.524043279052208
485,1000.0,København NV,55.7099128898289,12.516877890093967
486,600.0,København NV,55.7049387597339,12.529914241973096
488,400.0,København NV,55.70413328981449,12.53368373816888
489,400.0,København NV,55.69976143843169,12.537243266641244
490,600.0,Vesterbro,55.665643902202426,12.542620414392973
491,800.0,Vesterbro,55.6706527450887,12.55507256484299
492,400.0,Vesterbro,55.66845257290606,12.544437807517047
493,800.0,Vesterbro,55.669925261639726,12.556874841721644
494,400.0,Vesterbro,55.65582685135799,12.53654105614449
495,600.0,Vesterbro,55.665234549383875,12.54971800964108
497,600.0,Vesterbro,55.66631360712081,12.548707868917948
498,600.0,,55.670960213119756,12.56243999668087
499,600.0,,55.67423808372511,12.55895684115066
500,400.0,,55.65954206645978,12.557673017457535
503,800.0,,55.6642912493528,12.554537095287163
506,600.0,Vesterbro,55.66619745296564,12.540686854237327
507,800.0,Vesterbro,55.66692227148493,12.549216295041287
509,800.0,Vesterbro,55.66907158848143,12.538379514163914
511,600.0,Vesterbro,55.66580198520568,12.553145610968508
512,600.0,Vesterbro,55.66914850162133,12.540424541784265
513,800.0,Vesterbro,55.66793387588968,12.54997912003426
515,600.0,Vesterbro,55.6660824249881,12.543098542049243
517,400.0,,55.67043724856679,12.542219615364115
518,800.0,Vesterbro,55.670081620739744,12.556260873986675
519,1000.0,,55.665185189216565,12.552479209310773
521,400.0,Vesterbro,55.665852628948095,12.551820021622278
525,800.0,,55.65200796281689,12.542610971674648
526,400.0,Amagerbro,55.66611398541936,12.617587986187857
528,400.0,Frederiksberg,55.67938193086975,12.549757392912152
529,600.0,Frederiksberg,55.67454016737076,12.541860519235547
530,800.0,Frederiksberg,55.68471861251917,12.540496286122735
531,800.0,Frederiksberg,55.685385677239026,12.534586940084615
532,600.0,Frederiksberg,55.68450175505298,12.536648441839265
533,800.0,Frederiksberg,55.67642048918513,12.549096392740244
536,600.0,,55.67287515076769,12.546443541707239
539,1000.0,Indre By,55.683707463988725,12.566629055524366
540,1000.0,Indre By,55.68397336468018,12.565655628289274
541,600.0,Indre By,55.68147447961753,12.561623499759701
543,800.0,Indre By,55.683956753138006,12.566360209813109
548,600.0,Indre By,55.683922645949536,12.571026187529318
550,1000.0,Indre By,55.68091168094513,12.5634902233116
551,1000.0,,55.689565399327485,12.575403488225687
552,600.0,Indre By,55.676998187964706,12.575520396052886
554,400.0,Indre By,55.68668763855713,12.59080965387073
560,600.0,Indre By,55.68973393691608,12.576566997389872
562,800.0,,55.687253353558646,12.594145311535494
567,800.0,Christianshavn,55.673617549401435,12.593040854248095
568,1000.0,Christianshavn,55.67404111972432,12.589488482697792
569,600.0,Indre By,55.68662041211114,12.589120836620266
572,800.0,Christianshavn,55.671121973372536,12.595210565833671
573,800.0,Vesterbro,55.669685293269616,12.558193306829232
575,600.0,Vesterbro,55.669441225105885,12.555144854370177
576,1000.0,Vesterbro,55.672972492964725,12.56199172917126
578,600.0,,55.652007867925434,12.5429635819977
580,600.0,,55.67053404778707,12.560591243675528
582,600.0,Vesterbro,55.67186348869512,12.546793594863345
583,800.0,,55.66524964345631,12.537698435498884
584,800.0,Vesterbro,55.66787244811358,12.555268189558086
586,600.0,Vesterbro,55.65324775541155,12.536999020111582
588,400.0,Vesterbro,55.66736011874653,12.556522604641838
589,400.0,Vesterbro,55.66961656059129,12.549764698587664
591,600.0,Indre By,55.68806877471013,12.588744308633965
592,400.0,,55.68120055372261,12.58292639155214
593,400.0,Indre By,55.681863871307456,12.577887369311625
595,600.0,Christianshavn,55.673961507360104,12.597993957097644
596,800.0,Christianshavn,55.675313312563645,12.598474661095329
597,800.0,Indre By,55.6775293358309,12.568179319582164
599,600.0,Indre By,55.682116718134786,12.561292072826447
601,400.0,Indre By,55.69474990683307,12.590440722963436
602,1000.0,Christianshavn,55.67010483230265,12.591573342126635
604,800.0,Indre By,55.683229069248846,12.614072827669489
605,800.0,,55.678761598202236,12.569708856235096
607,800.0,Indre By,55.676733375530794,12.571884543782055
608,800.0,Indre By,55.69240900861475,12.575864448208726
609,800.0,Christianshavn,55.67110051617446,12.590825251692907
611,400.0,Indre By,55.6874708271474,12.588070603092985
612,800.0,Indre By,55.68983847182102,12.577104461135251
614,400.0,Nørrebro,55.7043729779267,12.547679188581808
616,400.0,Nørrebro,55.702020229632396,12.545990469492693
617,400.0,Nørrebro,55.69325944052533,12.53957165770416
618,600.0,Nørrebro,55.6874542458523,12.555224883421117
619,200.0,Nørrebro,55.695455533098716,12.543834748626814
620,1000.0,Nørrebro,55.70120745978305,12.545326794473539
621,800.0,Nørrebro,55.687835163108794,12.548297369105699
623,1000.0,Nørrebro,55.70055352446126,12.550638284580696
624,400.0,Nørrebro,55.70058682916218,12.542619617070699
625,600.0,Nørrebro,55.70232351377554,12.542001998356335
626,400.0,Nørrebro,55.69666950056896,12.558500812437627
627,400.0,Nørrebro,55.69761064067242,12.539998120863727
628,800.0,Nørrebro,55.69807517034435,12.539607799909938
629,200.0,Nørrebro,55.70240104037427,12.54105608119783
630,600.0,,55.697901852418006,12.540142723657867
631,600.0,Nørrebro,55.69947019651089,12.540146088781366
632,600.0,Nørrebro,55.694255491446754,12.55120338179207
634,400.0,,55.699788822237565,12.545230001705436
635,600.0,Nørrebro,55.70402443453961,12.554858735546533
636,400.0,Nørrebro,55.69091600444392,12.564256139173574
637,800.0,,55.69743349818675,12.541354990991824
638,400.0,,55.70131146771376,12.539591533350253
641,800.0,Nørrebro,55.689253250508955,12.559152659502649
642,800.0,,55.692368600855104,12.54790545153542
643,200.0,Nørrebro,55.68729900194274,12.560062449327123
644,600.0,Nørrebro,55.686022760471715,12.558985793137353
645,600.0,,55.696327216282775,12.556555778118328
646,400.0,Nørrebro,55.6896267048796,12.565322665900936
647,400.0,,55.68316878187632,12.557421680470226
648,400.0,,55.69677520629658,12.547152651665945
651,600.0,København NV,55.70329264606094,12.535716275944653
652,400.0,Nørrebro,55.69617909442432,12.545201674548625
653,800.0,Nørrebro,55.69004516942732,12.563499178180507
654,600.0,København NV,55.69617170732431,12.526974936349815
658,400.0,Nørrebro,55.70424147854643,12.547803963924007
659,600.0,,55.666304728049475,12.494479917921964
660,400.0,,55.6635795858041,12.512499429726207
661,600.0,,55.66390988623257,12.518752418929793
662,400.0,Valby,55.67077679125925,12.487630169900706
663,800.0,Valby,55.649216681702484,12.493574779487908
664,400.0,,55.667169500412534,12.508383106238007
665,200.0,,55.664855788877325,12.510470339508732
669,800.0,Vesterbro,55.67346670418565,12.55863827504804
670,800.0,Vesterbro,55.671226940051056,12.550018700966834
672,800.0,Vesterbro,55.666635897630854,12.557074989822302
673,800.0,,55.66381455574616,12.54184028417918
675,600.0,Vesterbro,55.669110403667325,12.547135576039064
677,400.0,Vesterbro,55.668464069916325,12.545776458219787
679,400.0,Valby,55.66254696568856,12.520855198814553
680,400.0,Valby,55.66624810260403,12.519262981876937
681,600.0,,55.65336333130014,12.548599319949407
683,200.0,Valby,55.66442970285007,12.510118602281391
684,400.0,Valby,55.66125296916407,12.494315950772606
689,800.0,Vesterbro,55.67095127440736,12.544598604504293
690,800.0,Frederiksberg,55.69073111341501,12.527424127213528
691,800.0,Frederiksberg,55.68509782264896,12.53340158857593
692,800.0,Frederiksberg,55.67154317557753,12.541559140475988
693,800.0,,55.684340137064325,12.550155696988922
694,200.0,Frederiksberg,55.696907911471044,12.535561819320725
695,600.0,Frederiksberg,55.69066228420763,12.534412639193384
697,400.0,,55.68846091427128,12.533558985103095
698,400.0,Østerbro,55.7111091197093,12.573257113978064
699,800.0,Østerbro,55.699249490988855,12.586500202405302
701,600.0,Østerbro,55.699730625138685,12.585756537573285
702,400.0,Østerbro,55.704355218398725,12.583118930640754
704,400.0,Østerbro,55.70082666922205,12.577647744799926
705,400.0,Østerbro,55.6996276317888,12.579069611863662
707,800.0,,55.70447614766486,12.583009718674393
710,600.0,,55.71249501827302,12.561306655637074
712,400.0,Østerbro,55.69811932857237,12.576854577907385
715,400.0,Nørrebro,55.70009710878347,12.541341438675454
716,400.0,,55.70027786233346,12.550734891977545
717,400.0,Nørrebro,55.68756588401258,12.557021719107485
718,600.0,Nørrebro,55.686884726399384,12.547913053172474
719,600.0,,55.69143654988221,12.544830755873766
720,600.0,Nørrebro,55.68732271132634,12.552144518743775
721,200.0,Nørrebro,55.69545944917187,12.545536133656633
722,600.0,Nørrebro,55.68523224174464,12.559480336482878
724,400.0,Frederiksberg,55.683940795523604,12.535986965470274
725,400.0,Frederiksberg,55.67209321525117,12.542646494216138
727,0.0,Frederiksberg,55.6924248003566,12.534382139877437
730,600.0,Frederiksberg,55.68589403138174,12.528461047867971
732,800.0,Frederiksberg,55.69409899804194,12.529666789972673
733,600.0,Frederiksberg,55.6735405857199,12.537792862154214
734,600.0,,55.673806684699954,12.554196422952545
735,200.0,,55.684546263491534,12.53299499139892
736,800.0,Frederiksberg,55.676692595411005,12.509654695610996
739,800.0,Frederiksberg,55.67301954906762,12.538408880033538
740,200.0,Frederiksberg,55.6838496009809,12.536359865957632
741,200.0,Brønshøj,55.700855183362854,12.479880704607766
742,1000.0,Frederiksberg,55.67524825442185,12.55010723893431
743,400.0,Frederiksberg,55.679103788960745,12.536237774114413
745,600.0,Frederiksberg,55.680212081370456,12.51719215209681
750,400.0,Østerbro,55.71290271094889,12.577968901710731
751,800.0,Østerbro,55.702165570270004,12.583993732192235
752,200.0,,55.712458748653404,12.572477552665664
755,400.0,Østerbro,55.70476698818824,12.584867736034305
756,400.0,Østerbro,55.69959678673827,12.584639158216806
757,200.0,,55.7048618357089,12.584262370089624
759,600.0,Østerbro,55.70610363724058,12.578849945801744
763,600.0,Østerbro,55.70719430722548,12.582457443277185
765,600.0,Østerbro,55.72907737327503,12.56594583894989
767,600.0,Østerbro,55.71463248962113,12.57843653449291
768,400.0,Østerbro,55.70433087947569,12.578599803632368
769,800.0,Østerbro,55.70024416488658,12.579299058742325
771,1000.0,,55.70792373976619,12.596316127381286
772,600.0,,55.71057316459907,12.565588538430465
773,800.0,Østerbro,55.709991801165714,12.565658339325203
774,200.0,,55.7278808361109,12.564115921236999
776,400.0,Indre By,55.69063756959412,12.570922780302592
778,800.0,Christianshavn,55.671290010817316,12.590452745947616
779,1000.0,Indre By,55.68913814361289,12.571955081716533
780,800.0,,55.682372141428004,12.582660265689393
781,600.0,,55.68969171585118,12.575525111137052
783,200.0,,55.68903380673476,12.587147081428261
785,1000.0,Christianshavn,55.67642690775241,12.597591459519089
786,800.0,Indre By,55.67890486047853,12.569220484910215
787,400.0,Indre By,55.68894489783075,12.57454661206398
789,800.0,Christianshavn,55.66951585553,12.590682827740558
791,800.0,Christianshavn,55.674532203318854,12.597602341201439
792,800.0,Indre By,55.683748428921355,12.574575963270282
793,800.0,Christianshavn,55.6748138661673,12.59708608636875
795,600.0,Christianshavn,55.67146594062605,12.591004721818376
802,800.0,Indre By,55.68947884902761,12.572972653252366
805,800.0,Indre By,55.686375396299105,12.588945121303516
806,400.0,,55.67510929131267,12.599932787574765
807,400.0,,55.686005174005295,12.613145546525715
811,400.0,,55.6866079880192,12.544771324971636
813,600.0,Nørrebro,55.68671346472354,12.559257459208858
815,200.0,,55.69127786065264,12.555596560493484
816,800.0,,55.69239068368682,12.543620473903065
817,800.0,Nørrebro,55.6901166339971,12.565333155513759
818,600.0,Nørrebro,55.6920245455951,12.54418192385947
819,400.0,,55.68967930571014,12.547806044363892
820,400.0,Østerbro,55.701428398871094,12.58149232206322
821,200.0,,55.71432587637689,12.563437003836661
822,800.0,Østerbro,55.7128542207453,12.578998353061856
823,1000.0,Østerbro,55.69676500608551,12.575684785574555
825,400.0,,55.689122333805706,12.528087218173082
827,400.0,Frederiksberg,55.68487857519929,12.526195563180034
831,400.0,Frederiksberg,55.68705795123772,12.532315728749769
832,400.0,,55.66738188410118,12.519875405187287
833,600.0,Frederiksberg,55.679789997237606,12.531947099600234
835,400.0,Frederiksberg,55.69180335067886,12.53582087715607
836,600.0,,55.68468271700542,12.529014932435606
839,600.0,,55.68717541902152,12.540466564911325
840,600.0,Frederiksberg,55.68428005020544,12.527468039464425
842,600.0,Frederiksberg,55.6837578301275,12.554306984176915
843,400.0,Frederiksberg,55.68246862253684,12.532047561295473
844,800.0,Frederiksberg,55.676595484976566,12.544120131184414
847,600.0,Frederiksberg,55.684774938659494,12.508108840013385
853,800.0,Frederiksberg,55.68480037872921,12.538545706676947
854,800.0,Frederiksberg,55.68517503344081,12.533108008992475
856,400.0,Frederiksberg,55.695637956627856,12.529413323966374
857,800.0,Frederiksberg,55.673178900438955,12.541086429477089
859,600.0,Frederiksberg,55.6784355726493,12.530318580693972
860,600.0,Østerbro,55.698335373147685,12.585251336411714
861,600.0,Østerbro,55.708345560132045,12.583668859759646
862,600.0,,55.70409142036278,12.570591062190735
863,800.0,,55.71385910539976,12.57090315243791
864,400.0,Østerbro,55.69938963784763,12.587363566418214
865,600.0,Østerbro,55.70551141358872,12.588023875060776
866,400.0,,55.70206701608157,12.581148533555126
867,600.0,Østerbro,55.697065593310796,12.582213213007734
868,400.0,,55.70453163238618,12.584002722632963
869,400.0,Østerbro,55.70942065103799,12.561730723228347
870,600.0,Østerbro,55.7293625953081,12.56655177446377
871,800.0,Østerbro,55.70161196094792,12.588222895706856
872,600.0,Østerbro,55.699254650051614,12.586525328502223
873,400.0,Østerbro,55.706708205141496,12.565365516193696
874,800.0,Østerbro,55.6984892669411,12.584356822967345
875,600.0,Østerbro,55.70029837058812,12.58868272846679
876,600.0,Østerbro,55.71411306154508,12.572650191753711
877,600.0,Østerbro,55.69479591921428,12.569117480865795
878,200.0,Østerbro,55.70998855541225,12.569378739647426
880,600.0,Østerbro,55.70783356753372,12.582757872214561
881,800.0,Østerbro,55.69969514169494,12.586186120632968
882,600.0,Østerbro,55.710965112210964,12.570867419783609
883,800.0,Østerbro,55.698861962462026,12.577070446977494
884,400.0,,55.71105196956178,12.563413768421755
887,800.0,Christianshavn,55.67515792773154,12.599470846357605
888,600.0,,55.696000793814534,12.555337155827047
889,400.0,Nørrebro,55.70230207023737,12.551009925782024
890,600.0,,55.687194305571396,12.548709769439563
891,1000.0,Nørrebro,55.6949748035559,12.543298745440204
892,400.0,Nørrebro,55.69500602763838,12.544744097394702
894,800.0,,55.69668767395135,12.54037320291898
896,800.0,Nørrebro,55.68960630757035,12.555194205821696
897,400.0,Nørrebro,55.69832632412199,12.549673974285707
898,400.0,Nørrebro,55.6906745676486,12.559699172525963
899,400.0,Nørrebro,55.70284675970504,12.540633274939418
900,400.0,Nørrebro,55.700227405515186,12.550239744743006
901,400.0,Nørrebro,55.69049111673159,12.559393660534287
902,600.0,Nørrebro,55.69251689152222,12.552004076569196
903,400.0,Nørrebro,55.70133806716613,12.547353840345602
904,600.0,Nørrebro,55.69437643502386,12.541512273707454
905,800.0,Nørrebro,55.68926125088548,12.562944457046905
906,800.0,Nørrebro,55.68475028308514,12.554114203206652
907,800.0,Nørrebro,55.68755770718358,12.557081026862939
908,600.0,,55.69118517845765,12.560233490670994
909,800.0,Nørrebro,55.69292015046487,12.56016967771808
910,200.0,Nørrebro,55.697438790066826,12.544253087164693
911,1000.0,Nørrebro,55.69171272923087,12.560676353441545
912,400.0,Nørrebro,55.69258312241988,12.543318789185864
913,600.0,,55.70112527683185,12.542874174950144
914,400.0,Nørrebro,55.69903183061202,12.538307081193313
915,400.0,,55.70695288204391,12.528531131279971
916,800.0,København NV,55.72531521767945,12.525773767979928
917,600.0,København NV,55.69680053651253,12.527881864063161
918,200.0,København NV,55.709981145482686,12.527769881391025
919,600.0,København NV,55.70485065661621,12.5315237111996
920,800.0,København NV,55.697564483401955,12.526606420054334
921,600.0,,55.709148512664356,12.524162623881473
922,400.0,,55.71154383372942,12.52829093244302
923,400.0,København NV,55.69853693814628,12.535878619023292
925,400.0,,55.7139375300486,12.535902822932455
926,400.0,København NV,55.70889564868144,12.524628976540361
928,800.0,København NV,55.70831983125772,12.534583692818199
929,200.0,København NV,55.70941379169752,12.531114281301315
930,400.0,København NV,55.70598530031489,12.52718960613593
934,800.0,,55.666020433455145,12.554947422465391
935,600.0,,55.66564209464451,12.551838772399226
936,1000.0,Vesterbro,55.665741584225216,12.542598464695795
937,600.0,Vesterbro,55.67093801765694,12.555534253750473
938,400.0,Vesterbro,55.67050501223638,12.563136219261596
939,800.0,Vesterbro,55.66586418984478,12.554173317449932
943,600.0,Valby,55.66383949907001,12.512898329987047
944,600.0,Valby,55.66868202796562,12.509315439226
949,400.0,,55.66744526393055,12.50522509635222
950,600.0,,55.667289438656866,12.498004249612436
952,400.0,Valby,55.6674833327665,12.51769446282156
953,600.0,Valby,55.67104066057763,12.49207567361298
954,400.0,,55.65941684180165,12.510466462317634
955,400.0,Valby,55.6588280742704,12.523275373577068
957,400.0,Vesterbro,55.67149730455071,12.546453394316282
958,600.0,Valby,55.65827105416273,12.516989320318118
959,600.0,,55.657457828696614,12.519752288388279
960,800.0,Vesterbro,55.66972672003389,12.555493336997369
963,800.0,Sluseholmen,55.64722208321511,12.555615123743037
965,400.0,Vesterbro,55.670662506097486,12.559192037861411
966,800.0,Vesterbro,55.66992211522636,12.558800747782836
967,800.0,,55.652373193927964,12.549754665803714
970,600.0,Amager Vest,55.61719670947213,12.570826430750337
971,1000.0,Islands Brygge,55.666391903677464,12.57848221177438
972,400.0,Amager Vest,55.6599967110938,12.59937506150358
973,600.0,,55.64403615299094,12.611284389287887
974,200.0,Amager Vest,55.652674375069466,12.60182398684768
975,600.0,Islands Brygge,55.663952989687346,12.581771239193325
979,800.0,Islands Brygge,55.66558994439896,12.578574668528384
980,400.0,,55.660200572467495,12.604105957564387
981,600.0,,55.66581067974735,12.578080789589706
983,800.0,,55.664423110158786,12.580748525717619
990,800.0,Amager Øst,55.657443517134354,12.629989065328234
991,200.0,Amagerbro,55.66561652236005,12.616790441892052
994,200.0,Amager Øst,55.65225225114276,12.639112535504873
995,600.0,Amagerbro,55.66420464163775,12.61586831378505
998,400.0,,55.68320084065751,12.537148984984155
999,800.0,Frederiksberg,55.676421934547605,12.51924320981451
1000,1000.0,Frederiksberg,55.68405281192109,12.524320720025337
1001,400.0,Frederiksberg,55.67433707711293,12.552135071323766
1003,600.0,Frederiksberg,55.68483404506829,12.527428864646222
1005,200.0,,55.692275966557986,12.52915955185352
1006,800.0,Frederiksberg,55.68446806928584,12.525424720002814
1007,400.0,Frederiksberg,55.69275016725069,12.53449199048105
1008,400.0,Frederiksberg,55.68745701005744,12.527364380441913
1011,800.0,,55.70335625188272,12.478390442323914
1012,1000.0,Amagerbro,55.65891648526289,12.608834308324766
1015,600.0,Amager Øst,55.666224308615035,12.601316522144478
1016,400.0,Amager Øst,55.660584234290106,12.62834260231102
1018,400.0,Amagerbro,55.66385305790134,12.614893174304015
1020,1000.0,Amagerbro,55.664186022303184,12.615172374289855
1024,600.0,Amager Øst,55.654907119471645,12.613023712301144
1025,400.0,Amagerbro,55.664660987939044,12.601300507386961
1027,800.0,,55.65304459427718,12.616892879398188
1030,1000.0,Amager Øst,55.66052349698085,12.623301077786133
1033,400.0,Amagerbro,55.661546113814076,12.61343242958892
1035,400.0,Amager Øst,55.6540668974521,12.619411386988745
1036,400.0,Amagerbro,55.66464043478624,12.616616008957568
1037,200.0,Østerbro,55.698865493371954,12.576515219755436
1038,1000.0,Østerbro,55.70055461241081,12.580029488436992
